Year,Sport,Event,Country,Medal Rank,Lat,Lon,Gold,Silver,Bronze
1960,Alpine Skiing,Women's Giant Slalom,United States,2,38.9072,-77.0369,,1,
1960,Alpine Skiing,Women's Slalom,United States,2,38.9072,-77.0369,,1,
1960,Speedskating,Men's 500 Meters,United States,2,38.9072,-77.0369,,1,
1960,Figure Skating,Mixed Pairs,United States,3,38.9072,-77.0369,,,1
1960,Figure Skating,Women's Singles,United States,3,38.9072,-77.0369,,,1
1960,Speedskating,Women's 500 Meters,United States,3,38.9072,-77.0369,,,1
1964,Alpine Skiing,Men's Downhill,Austria,1,48.2,16.366667,1,,
1964,Alpine Skiing,Men's Slalom,Austria,1,48.2,16.366667,1,,
1964,Alpine Skiing,Women's Downhill,Austria,1,48.2,16.366667,1,,
1964,Luge,Men's Doubles,Austria,1,48.2,16.366667,1,,
1964,Alpine Skiing,Men's Giant Slalom,Austria,2,48.2,16.366667,,1,
1964,Alpine Skiing,Women's Downhill,Austria,2,48.2,16.366667,,1,
1964,Bobsled,Men's Four,Austria,2,48.2,16.366667,,1,
1964,Figure Skating,Women's Singles,Austria,2,48.2,16.366667,,1,
1964,Luge,Men's Doubles,Austria,2,48.2,16.366667,,1,
1964,Alpine Skiing,Men's Giant Slalom,Austria,3,48.2,16.366667,,,1
1964,Alpine Skiing,Women's Downhill,Austria,3,48.2,16.366667,,,1
1964,Luge,Women's Singles,Austria,3,48.2,16.366667,,,1
1964,Bobsled,Men's Four,Canada,1,45.41666667,-75.7,1,,
1964,Figure Skating,Mixed Pairs,Canada,2,45.41666667,-75.7,,1,
1964,Figure Skating,Women's Singles,Canada,3,45.41666667,-75.7,,,1
1964,Ice Hockey,Men's Ice Hockey,Czechoslovakia,3,50.08333333,14.466667,,,1
1964,Ski Jumping,"Men's Large Hill, Individual",Finland,2,60.16666667,24.933333,,1,
1964,Speedskating,"Women's 1,500 Meters",Finland,2,60.16666667,24.933333,,1,
1964,Cross-Country Skiing,Men's 50 Kilometers,Finland,3,60.16666667,24.933333,,,1
1964,Speedskating,"Women's 1,000 Meters",Finland,3,60.16666667,24.933333,,,1
1964,Alpine Skiing,Men's Giant Slalom,France,1,48.86666667,2.333333,1,,
1964,Alpine Skiing,Women's Giant Slalom,France,1,48.86666667,2.333333,1,,
1964,Alpine Skiing,Women's Slalom,France,1,48.86666667,2.333333,1,,
1964,Alpine Skiing,Men's Downhill,France,2,48.86666667,2.333333,,1,
1964,Alpine Skiing,Women's Giant Slalom,France,2,48.86666667,2.333333,,1,
1964,Alpine Skiing,Women's Slalom,France,2,48.86666667,2.333333,,1,
1964,Figure Skating,Men's Singles,France,2,48.86666667,2.333333,,1,
1964,Figure Skating,Men's Singles,Germany,1,52.51666667,13.4,1,,
1964,Luge,Men's Singles,Germany,1,52.51666667,13.4,1,,
1964,Luge,Women's Singles,Germany,1,52.51666667,13.4,1,,
1964,Figure Skating,Mixed Pairs,Germany,2,52.51666667,13.4,,1,
1964,Luge,Men's Singles,Germany,2,52.51666667,13.4,,1,
1964,Luge,Women's Singles,Germany,2,52.51666667,13.4,,1,
1964,Alpine Skiing,Men's Downhill,Germany,3,52.51666667,13.4,,,1
1964,Luge,Men's Singles,Germany,3,52.51666667,13.4,,,1
1964,Bobsled,Men's Two,Great Britain,1,51.5,-0.083333,1,,
1964,Bobsled,Men's Two,Italy,2,41.9,12.483333,,1,
1964,Bobsled,Men's Two,Italy,3,41.9,12.483333,,,1
1964,Bobsled,Men's Four,Italy,3,41.9,12.483333,,,1
1964,Luge,Men's Doubles,Italy,3,41.9,12.483333,,,1
1964,Figure Skating,Women's Singles,Netherlands,1,52.35,4.916667,1,,
1964,Speedskating,"Men's 1,500 Meters",Netherlands,2,52.35,4.916667,,1,
1964,Speedskating,"Women's 3,000 Meters",North Korea,2,39.01666667,125.75,,1,
1964,Ski Jumping,"Men's Large Hill, Individual",Norway,1,59.91666667,10.75,1,,
1964,Speedskating,"Men's 5,000 Meters",Norway,1,59.91666667,10.75,1,,
1964,Speedskating,Men's 500 Meters,Norway,2,59.91666667,10.75,,1,
1964,Speedskating,"Men's 5,000 Meters",Norway,2,59.91666667,10.75,,1,
1964,Speedskating,"Men's 10,000 Meters",Norway,2,59.91666667,10.75,,1,
1964,Biathlon,Men's 20 Kilometers,Norway,3,59.91666667,10.75,,,1
1964,Ski Jumping,"Men's Large Hill, Individual",Norway,3,59.91666667,10.75,,,1
1964,Speedskating,"Men's 1,500 Meters",Norway,3,59.91666667,10.75,,,1
1964,Speedskating,"Men's 5,000 Meters",Norway,3,59.91666667,10.75,,,1
1964,Speedskating,"Men's 10,000 Meters",Norway,3,59.91666667,10.75,,,1
1964,Biathlon,Men's 20 Kilometers,Soviet Union,1,55.75,37.6,1,,
1964,Cross-Country Skiing,Women's 10 Kilometers,Soviet Union,1,55.75,37.6,1,,
1964,Figure Skating,Mixed Pairs,Soviet Union,1,55.75,37.6,1,,
1964,Ice Hockey,Men's Ice Hockey,Soviet Union,1,55.75,37.6,1,,
1964,Speedskating,"Men's 1,500 Meters",Soviet Union,1,55.75,37.6,1,,
1964,Speedskating,Women's 500 Meters,Soviet Union,1,55.75,37.6,1,,
1964,Speedskating,"Women's 1,000 Meters",Soviet Union,1,55.75,37.6,1,,
1964,Speedskating,"Women's 1,500 Meters",Soviet Union,1,55.75,37.6,1,,
1964,Speedskating,"Women's 3,000 Meters",Soviet Union,1,55.75,37.6,1,,
1964,Biathlon,Men's 20 Kilometers,Soviet Union,2,55.75,37.6,,1,
1964,Cross-Country Skiing,Women's 10 Kilometers,Soviet Union,2,55.75,37.6,,1,
1964,Speedskating,Men's 500 Meters,Soviet Union,2,55.75,37.6,,1,
1964,Speedskating,Men's 500 Meters,Soviet Union,2,55.75,37.6,,1,
1964,Speedskating,Women's 500 Meters,Soviet Union,2,55.75,37.6,,1,
1964,Speedskating,"Women's 1,000 Meters",Soviet Union,2,55.75,37.6,,1,
1964,Speedskating,"Women's 3,000 Meters",Soviet Union,2,55.75,37.6,,1,
1964,Cross-Country Skiing,Women's 10 Kilometers,Soviet Union,3,55.75,37.6,,,1
1964,Speedskating,Women's 500 Meters,Soviet Union,3,55.75,37.6,,,1
1964,Speedskating,"Women's 1,500 Meters",Soviet Union,3,55.75,37.6,,,1
1964,Cross-Country Skiing,Men's 50 Kilometers,Sweden,1,59.33333333,18.05,1,,
1964,Speedskating,"Men's 10,000 Meters",Sweden,1,59.33333333,18.05,1,,
1964,Cross-Country Skiing,Men's 50 Kilometers,Sweden,2,59.33333333,18.05,,1,
1964,Ice Hockey,Men's Ice Hockey,Sweden,2,59.33333333,18.05,,1,
1964,Speedskating,Men's 500 Meters,United States,1,38.9072,-77.0369,1,,
1964,Alpine Skiing,Men's Slalom,United States,2,38.9072,-77.0369,,1,
1964,Alpine Skiing,Women's Giant Slalom,United States,2,38.9072,-77.0369,,1,
1964,Alpine Skiing,Men's Slalom,United States,3,38.9072,-77.0369,,,1
1964,Alpine Skiing,Women's Slalom,United States,3,38.9072,-77.0369,,,1
1964,Figure Skating,Men's Singles,United States,3,38.9072,-77.0369,,,1
1964,Figure Skating,Mixed Pairs,United States,3,38.9072,-77.0369,,,1
1968,Alpine Skiing,Women's Downhill,Austria,1,48.2,16.366667,1,,
1968,Figure Skating,Men's Singles,Austria,1,48.2,16.366667,1,,
1968,Luge,Men's Singles,Austria,1,48.2,16.366667,1,,
1968,Alpine Skiing,Men's Slalom,Austria,2,48.2,16.366667,,1,
1968,Bobsled,Men's Four,Austria,2,48.2,16.366667,,1,
1968,Luge,Men's Doubles,Austria,2,48.2,16.366667,,1,
1968,Alpine Skiing,Men's Giant Slalom,Austria,3,48.2,16.366667,,,1
1968,Alpine Skiing,Men's Slalom,Austria,3,48.2,16.366667,,,1
1968,Alpine Skiing,Women's Downhill,Austria,3,48.2,16.366667,,,1
1968,Alpine Skiing,Women's Giant Slalom,Canada,1,45.41666667,-75.7,1,,
1968,Alpine Skiing,Women's Slalom,Canada,2,45.41666667,-75.7,,1,
1968,Ice Hockey,Men's Ice Hockey,Canada,3,45.41666667,-75.7,,,1
1968,Ice Hockey,Men's Ice Hockey,Czechoslovakia,2,50.08333333,14.466667,,1,
1968,Ski Jumping,"Men's Large Hill, Individual",Czechoslovakia,2,50.08333333,14.466667,,1,
1968,Figure Skating,Women's Singles,Czechoslovakia,3,50.08333333,14.466667,,,1
1968,Speedskating,"Women's 1,500 Meters",Finland,1,60.16666667,24.933333,1,,
1968,Speedskating,"Women's 3,000 Meters",Finland,2,60.16666667,24.933333,,1,
1968,Alpine Skiing,Men's Downhill,France,1,48.86666667,2.333333,1,,
1968,Alpine Skiing,Men's Giant Slalom,France,1,48.86666667,2.333333,1,,
1968,Alpine Skiing,Men's Slalom,France,1,48.86666667,2.333333,1,,
1968,Alpine Skiing,Women's Slalom,France,1,48.86666667,2.333333,1,,
1968,Alpine Skiing,Men's Downhill,France,2,48.86666667,2.333333,,1,
1968,Alpine Skiing,Women's Downhill,France,2,48.86666667,2.333333,,1,
1968,Alpine Skiing,Women's Giant Slalom,France,2,48.86666667,2.333333,,1,
1968,Alpine Skiing,Women's Slalom,France,3,48.86666667,2.333333,,,1
1968,Figure Skating,Men's Singles,France,3,48.86666667,2.333333,,,1
1968,Luge,Men's Doubles,Germany,1,52.51666667,13.4,1,,
1968,Figure Skating,Women's Singles,Germany,2,52.51666667,13.4,,1,
1968,Luge,Men's Singles,Germany,2,52.51666667,13.4,,1,
1968,Luge,Men's Singles,Germany,3,52.51666667,13.4,,,1
1968,Bobsled,Men's Two,Italy,1,41.9,12.483333,1,,
1968,Bobsled,Men's Four,Italy,1,41.9,12.483333,1,,
1968,Luge,Women's Singles,Italy,1,41.9,12.483333,1,,
1968,Speedskating,"Men's 1,500 Meters",Netherlands,1,52.35,4.916667,1,,
1968,Speedskating,"Women's 1,000 Meters",Netherlands,1,52.35,4.916667,1,,
1968,Speedskating,"Women's 3,000 Meters",Netherlands,1,52.35,4.916667,1,,
1968,Speedskating,"Men's 1,500 Meters",Netherlands,2,52.35,4.916667,,1,
1968,Speedskating,"Men's 5,000 Meters",Netherlands,2,52.35,4.916667,,1,
1968,Speedskating,"Women's 1,500 Meters",Netherlands,2,52.35,4.916667,,1,
1968,Speedskating,"Men's 5,000 Meters",Netherlands,3,52.35,4.916667,,,1
1968,Speedskating,"Women's 1,500 Meters",Netherlands,3,52.35,4.916667,,,1
1968,Speedskating,"Women's 3,000 Meters",Netherlands,3,52.35,4.916667,,,1
1968,Biathlon,Men's 20 Kilometers,Norway,1,59.91666667,10.75,1,,
1968,Cross-Country Skiing,Men's 50 Kilometers,Norway,1,59.91666667,10.75,1,,
1968,Speedskating,"Men's 5,000 Meters",Norway,1,59.91666667,10.75,1,,
1968,Cross-Country Skiing,Women's 10 Kilometers,Norway,2,59.91666667,10.75,,1,
1968,Speedskating,Men's 500 Meters,Norway,2,59.91666667,10.75,,1,
1968,Speedskating,"Men's 1,500 Meters",Norway,2,59.91666667,10.75,,1,
1968,Speedskating,"Men's 10,000 Meters",Norway,2,59.91666667,10.75,,1,
1968,Cross-Country Skiing,Women's 10 Kilometers,Norway,3,59.91666667,10.75,,,1
1968,Ski Jumping,"Men's Large Hill, Individual",Norway,3,59.91666667,10.75,,,1
1968,Bobsled,Men's Two,Romania,3,44.43333333,26.1,,,1
1968,Figure Skating,Mixed Pairs,Soviet Union,1,55.75,37.6,1,,
1968,Ice Hockey,Men's Ice Hockey,Soviet Union,1,55.75,37.6,1,,
1968,Ski Jumping,"Men's Large Hill, Individual",Soviet Union,1,55.75,37.6,1,,
1968,Speedskating,Women's 500 Meters,Soviet Union,1,55.75,37.6,1,,
1968,Biathlon,Men's 20 Kilometers,Soviet Union,2,55.75,37.6,,1,
1968,Cross-Country Skiing,Men's 50 Kilometers,Soviet Union,2,55.75,37.6,,1,
1968,Figure Skating,Mixed Pairs,Soviet Union,2,55.75,37.6,,1,
1968,Speedskating,"Women's 1,000 Meters",Soviet Union,2,55.75,37.6,,1,
1968,Biathlon,Men's 20 Kilometers,Soviet Union,3,55.75,37.6,,,1
1968,Cross-Country Skiing,Women's 10 Kilometers,Sweden,1,59.33333333,18.05,1,,
1968,Speedskating,"Men's 10,000 Meters",Sweden,1,59.33333333,18.05,1,,
1968,Speedskating,"Men's 10,000 Meters",Sweden,3,59.33333333,18.05,,,1
1968,Alpine Skiing,Men's Giant Slalom,Switzerland,2,46.91666667,7.466667,,1,
1968,Alpine Skiing,Men's Downhill,Switzerland,3,46.91666667,7.466667,,,1
1968,Alpine Skiing,Women's Giant Slalom,Switzerland,3,46.91666667,7.466667,,,1
1968,Bobsled,Men's Four,Switzerland,3,46.91666667,7.466667,,,1
1968,Cross-Country Skiing,Men's 50 Kilometers,Switzerland,3,46.91666667,7.466667,,,1
1968,Figure Skating,Women's Singles,United States,1,38.9072,-77.0369,1,,
1968,Figure Skating,Men's Singles,United States,2,38.9072,-77.0369,,1,
1968,Speedskating,Men's 500 Meters,United States,2,38.9072,-77.0369,,1,
1968,Speedskating,Women's 500 Meters,United States,2,38.9072,-77.0369,,1,
1968,Speedskating,Women's 500 Meters,United States,2,38.9072,-77.0369,,1,
1968,Speedskating,Women's 500 Meters,United States,2,38.9072,-77.0369,,1,
1968,Speedskating,"Women's 1,000 Meters",United States,3,38.9072,-77.0369,,,1
1968,Speedskating,Men's 500 Meters,West Germany,1,50.7374,7.0982,1,,
1968,Bobsled,Men's Two,West Germany,2,50.7374,7.0982,,1,
1968,Luge,Women's Singles,West Germany,2,50.7374,7.0982,,1,
1968,Figure Skating,Mixed Pairs,West Germany,3,50.7374,7.0982,,,1
1968,Luge,Men's Doubles,West Germany,3,50.7374,7.0982,,,1
1968,Luge,Women's Singles,West Germany,3,50.7374,7.0982,,,1
1972,Figure Skating,Women's Singles,Austria,1,48.2,16.366667,1,,
1972,Alpine Skiing,Women's Downhill,Austria,2,48.2,16.366667,,1,
1972,Alpine Skiing,Women's Giant Slalom,Austria,2,48.2,16.366667,,1,
1972,Alpine Skiing,Men's Downhill,Austria,3,48.2,16.366667,,,1
1972,Alpine Skiing,Women's Giant Slalom,Austria,3,48.2,16.366667,,,1
1972,Figure Skating,Women's Singles,Canada,2,45.41666667,-75.7,,1,
1972,Figure Skating,Men's Singles,Czechoslovakia,1,50.08333333,14.466667,1,,
1972,Ice Hockey,Men's Ice Hockey,Czechoslovakia,3,50.08333333,14.466667,,,1
1972,Cross-Country Skiing,Women's 10 Kilometers,Finland,3,60.16666667,24.933333,,,1
1972,Alpine Skiing,Women's Slalom,France,2,48.86666667,2.333333,,1,
1972,Alpine Skiing,Women's Slalom,France,3,48.86666667,2.333333,,,1
1972,Figure Skating,Men's Singles,France,3,48.86666667,2.333333,,,1
1972,Luge,Men's Singles,Germany,1,52.51666667,13.4,1,,
1972,Luge,Men's Doubles,Germany,1,52.51666667,13.4,1,,
1972,Luge,Women's Singles,Germany,1,52.51666667,13.4,1,,
1972,Biathlon,Men's 20 Kilometers,Germany,2,52.51666667,13.4,,1,
1972,Luge,Men's Singles,Germany,2,52.51666667,13.4,,1,
1972,Luge,Women's Singles,Germany,2,52.51666667,13.4,,1,
1972,Figure Skating,Mixed Pairs,Germany,3,52.51666667,13.4,,,1
1972,Luge,Men's Singles,Germany,3,52.51666667,13.4,,,1
1972,Luge,Men's Doubles,Germany,3,52.51666667,13.4,,,1
1972,Luge,Women's Singles,Germany,3,52.51666667,13.4,,,1
1972,Ski Jumping,"Men's Large Hill, Individual",Germany,3,52.51666667,13.4,,,1
1972,Alpine Skiing,Men's Giant Slalom,Italy,1,41.9,12.483333,1,,
1972,Luge,Men's Doubles,Italy,1,41.9,12.483333,1,,
1972,Alpine Skiing,Men's Slalom,Italy,2,41.9,12.483333,,1,
1972,Bobsled,Men's Four,Italy,2,41.9,12.483333,,1,
1972,Alpine Skiing,Men's Slalom,Italy,3,41.9,12.483333,,,1
1972,Speedskating,"Men's 1,500 Meters",Netherlands,1,52.35,4.916667,1,,
1972,Speedskating,"Men's 5,000 Meters",Netherlands,1,52.35,4.916667,1,,
1972,Speedskating,"Men's 10,000 Meters",Netherlands,1,52.35,4.916667,1,,
1972,Speedskating,"Women's 3,000 Meters",Netherlands,1,52.35,4.916667,1,,
1972,Speedskating,"Men's 10,000 Meters",Netherlands,2,52.35,4.916667,,1,
1972,Speedskating,"Women's 1,000 Meters",Netherlands,2,52.35,4.916667,,1,
1972,Speedskating,"Women's 1,500 Meters",Netherlands,2,52.35,4.916667,,1,
1972,Speedskating,"Women's 1,500 Meters",Netherlands,3,52.35,4.916667,,,1
1972,Speedskating,"Women's 3,000 Meters",Netherlands,3,52.35,4.916667,,,1
1972,Biathlon,Men's 20 Kilometers,Norway,1,59.91666667,10.75,1,,
1972,Cross-Country Skiing,Men's 50 Kilometers,Norway,1,59.91666667,10.75,1,,
1972,Cross-Country Skiing,Men's 50 Kilometers,Norway,2,59.91666667,10.75,,1,
1972,Speedskating,"Men's 1,500 Meters",Norway,2,59.91666667,10.75,,1,
1972,Speedskating,"Men's 5,000 Meters",Norway,2,59.91666667,10.75,,1,
1972,Speedskating,"Men's 5,000 Meters",Norway,3,59.91666667,10.75,,,1
1972,Speedskating,"Men's 10,000 Meters",Norway,3,59.91666667,10.75,,,1
1972,Ski Jumping,"Men's Large Hill, Individual",Poland,1,52.25,21,1,,
1972,Cross-Country Skiing,Women's 10 Kilometers,Soviet Union,1,55.75,37.6,1,,
1972,Figure Skating,Mixed Pairs,Soviet Union,1,55.75,37.6,1,,
1972,Ice Hockey,Men's Ice Hockey,Soviet Union,1,55.75,37.6,1,,
1972,Cross-Country Skiing,Women's 10 Kilometers,Soviet Union,2,55.75,37.6,,1,
1972,Figure Skating,Men's Singles,Soviet Union,2,55.75,37.6,,1,
1972,Figure Skating,Mixed Pairs,Soviet Union,2,55.75,37.6,,1,
1972,Speedskating,Women's 500 Meters,Soviet Union,2,55.75,37.6,,1,
1972,Cross-Country Skiing,Men's 50 Kilometers,Soviet Union,3,55.75,37.6,,,1
1972,Speedskating,Men's 500 Meters,Soviet Union,3,55.75,37.6,,,1
1972,Speedskating,Women's 500 Meters,Soviet Union,3,55.75,37.6,,,1
1972,Alpine Skiing,Men's Slalom,Spain,1,40.4,-3.683333,1,,
1972,Speedskating,Men's 500 Meters,Sweden,2,59.33333333,18.05,,1,
1972,Biathlon,Men's 20 Kilometers,Sweden,3,59.33333333,18.05,,,1
1972,Speedskating,"Men's 1,500 Meters",Sweden,3,59.33333333,18.05,,,1
1972,Alpine Skiing,Men's Downhill,Switzerland,1,46.91666667,7.466667,1,,
1972,Alpine Skiing,Women's Downhill,Switzerland,1,46.91666667,7.466667,1,,
1972,Alpine Skiing,Women's Giant Slalom,Switzerland,1,46.91666667,7.466667,1,,
1972,Bobsled,Men's Four,Switzerland,1,46.91666667,7.466667,1,,
1972,Alpine Skiing,Men's Downhill,Switzerland,2,46.91666667,7.466667,,1,
1972,Alpine Skiing,Men's Giant Slalom,Switzerland,2,46.91666667,7.466667,,1,
1972,Ski Jumping,"Men's Large Hill, Individual",Switzerland,2,46.91666667,7.466667,,1,
1972,Alpine Skiing,Men's Giant Slalom,Switzerland,3,46.91666667,7.466667,,,1
1972,Bobsled,Men's Two,Switzerland,3,46.91666667,7.466667,,,1
1972,Alpine Skiing,Women's Slalom,United States,1,38.9072,-77.0369,1,,
1972,Speedskating,Women's 500 Meters,United States,1,38.9072,-77.0369,1,,
1972,Speedskating,"Women's 1,500 Meters",United States,1,38.9072,-77.0369,1,,
1972,Ice Hockey,Men's Ice Hockey,United States,2,38.9072,-77.0369,,1,
1972,Speedskating,"Women's 3,000 Meters",United States,2,38.9072,-77.0369,,1,
1972,Alpine Skiing,Women's Downhill,United States,3,38.9072,-77.0369,,,1
1972,Figure Skating,Women's Singles,United States,3,38.9072,-77.0369,,,1
1972,Speedskating,"Women's 1,000 Meters",United States,3,38.9072,-77.0369,,,1
1972,Bobsled,Men's Two,West Germany,1,50.7374,7.0982,1,,
1972,Speedskating,Men's 500 Meters,West Germany,1,50.7374,7.0982,1,,
1972,Speedskating,"Women's 1,000 Meters",West Germany,1,50.7374,7.0982,1,,
1972,Bobsled,Men's Two,West Germany,2,50.7374,7.0982,,1,
1972,Bobsled,Men's Four,West Germany,3,50.7374,7.0982,,,1
1976,Alpine Skiing,Men's Downhill,Austria,1,48.2,16.366667,1,,
1976,Ski Jumping,"Men's Large Hill, Individual",Austria,1,48.2,16.366667,1,,
1976,Alpine Skiing,Women's Downhill,Austria,2,48.2,16.366667,,1,
1976,Ski Jumping,"Men's Large Hill, Individual",Austria,2,48.2,16.366667,,1,
1976,Luge,Men's Doubles,Austria,3,48.2,16.366667,,,1
1976,Alpine Skiing,Women's Giant Slalom,Canada,1,45.41666667,-75.7,1,,
1976,Speedskating,Women's 500 Meters,Canada,2,45.41666667,-75.7,,1,
1976,Figure Skating,Men's Singles,Canada,3,45.41666667,-75.7,,,1
1976,Ice Hockey,Men's Ice Hockey,Czechoslovakia,2,50.08333333,14.466667,,1,
1976,Biathlon,Men's 20 Kilometers,Finland,2,60.16666667,24.933333,,1,
1976,Cross-Country Skiing,Women's 10 Kilometers,Finland,2,60.16666667,24.933333,,1,
1976,Alpine Skiing,Women's Giant Slalom,France,3,48.86666667,2.333333,,,1
1976,Bobsled,Men's Two,Germany,1,52.51666667,13.4,1,,
1976,Bobsled,Men's Four,Germany,1,52.51666667,13.4,1,,
1976,Luge,Men's Singles,Germany,1,52.51666667,13.4,1,,
1976,Luge,Men's Doubles,Germany,1,52.51666667,13.4,1,,
1976,Luge,Women's Singles,Germany,1,52.51666667,13.4,1,,
1976,Cross-Country Skiing,Men's 50 Kilometers,Germany,2,52.51666667,13.4,,1,
1976,Figure Skating,Mixed Pairs,Germany,2,52.51666667,13.4,,1,
1976,Luge,Women's Singles,Germany,2,52.51666667,13.4,,1,
1976,Speedskating,"Women's 3,000 Meters",Germany,2,52.51666667,13.4,,1,
1976,Figure Skating,Mixed Pairs,Germany,3,52.51666667,13.4,,,1
1976,Figure Skating,Women's Singles,Germany,3,52.51666667,13.4,,,1
1976,Luge,Men's Singles,Germany,3,52.51666667,13.4,,,1
1976,Ski Jumping,"Men's Large Hill, Individual",Germany,3,52.51666667,13.4,,,1
1976,Figure Skating,Men's Singles,Great Britain,1,51.5,-0.083333,1,,
1976,Alpine Skiing,Men's Slalom,Italy,1,41.9,12.483333,1,,
1976,Alpine Skiing,Men's Slalom,Italy,2,41.9,12.483333,,1,
1976,Alpine Skiing,Women's Slalom,Italy,2,41.9,12.483333,,1,
1976,Alpine Skiing,Men's Downhill,Italy,3,41.9,12.483333,,,1
1976,Alpine Skiing,Men's Slalom,Liechtenstein,3,47.13333333,9.516667,,,1
1976,Alpine Skiing,Women's Slalom,Liechtenstein,3,47.13333333,9.516667,,,1
1976,Speedskating,"Men's 10,000 Meters",Netherlands,1,52.35,4.916667,1,,
1976,Figure Skating,Women's Singles,Netherlands,2,52.35,4.916667,,1,
1976,Speedskating,"Men's 5,000 Meters",Netherlands,2,52.35,4.916667,,1,
1976,Speedskating,"Men's 1,500 Meters",Netherlands,3,52.35,4.916667,,,1
1976,Speedskating,"Men's 5,000 Meters",Netherlands,3,52.35,4.916667,,,1
1976,Speedskating,"Men's 10,000 Meters",Netherlands,3,52.35,4.916667,,,1
1976,Cross-Country Skiing,Men's 50 Kilometers,Norway,1,59.91666667,10.75,1,,
1976,Speedskating,"Men's 1,500 Meters",Norway,1,59.91666667,10.75,1,,
1976,Speedskating,"Men's 5,000 Meters",Norway,1,59.91666667,10.75,1,,
1976,Speedskating,"Men's 1,000 Meters",Norway,2,59.91666667,10.75,,1,
1976,Speedskating,"Men's 10,000 Meters",Norway,2,59.91666667,10.75,,1,
1976,Speedskating,"Women's 3,000 Meters",Norway,3,59.91666667,10.75,,,1
1976,Biathlon,Men's 20 Kilometers,Soviet Union,1,55.75,37.6,1,,
1976,Cross-Country Skiing,Women's 10 Kilometers,Soviet Union,1,55.75,37.6,1,,
1976,Figure Skating,Mixed Pairs,Soviet Union,1,55.75,37.6,1,,
1976,Ice Hockey,Men's Ice Hockey,Soviet Union,1,55.75,37.6,1,,
1976,Speedskating,Men's 500 Meters,Soviet Union,1,55.75,37.6,1,,
1976,Speedskating,"Women's 1,000 Meters",Soviet Union,1,55.75,37.6,1,,
1976,Speedskating,"Women's 1,500 Meters",Soviet Union,1,55.75,37.6,1,,
1976,Speedskating,"Women's 3,000 Meters",Soviet Union,1,55.75,37.6,1,,
1976,Figure Skating,Men's Singles,Soviet Union,2,55.75,37.6,,1,
1976,Speedskating,Men's 500 Meters,Soviet Union,2,55.75,37.6,,1,
1976,Speedskating,"Men's 1,500 Meters",Soviet Union,2,55.75,37.6,,1,
1976,Biathlon,Men's 20 Kilometers,Soviet Union,3,55.75,37.6,,,1
1976,Cross-Country Skiing,Women's 10 Kilometers,Soviet Union,3,55.75,37.6,,,1
1976,Speedskating,"Men's 1,000 Meters",Soviet Union,3,55.75,37.6,,,1
1976,Speedskating,Women's 500 Meters,Soviet Union,3,55.75,37.6,,,1
1976,Speedskating,"Women's 1,500 Meters",Soviet Union,3,55.75,37.6,,,1
1976,Alpine Skiing,Men's Giant Slalom,Sweden,3,59.33333333,18.05,,,1
1976,Cross-Country Skiing,Men's 50 Kilometers,Sweden,3,59.33333333,18.05,,,1
1976,Alpine Skiing,Men's Giant Slalom,Switzerland,1,46.91666667,7.466667,1,,
1976,Alpine Skiing,Men's Downhill,Switzerland,2,46.91666667,7.466667,,1,
1976,Alpine Skiing,Men's Giant Slalom,Switzerland,2,46.91666667,7.466667,,1,
1976,Bobsled,Men's Four,Switzerland,2,46.91666667,7.466667,,1,
1976,Bobsled,Men's Two,Switzerland,3,46.91666667,7.466667,,,1
1976,Figure Skating,Women's Singles,United States,1,38.9072,-77.0369,1,,
1976,Speedskating,"Men's 1,000 Meters",United States,1,38.9072,-77.0369,1,,
1976,Speedskating,Women's 500 Meters,United States,1,38.9072,-77.0369,1,,
1976,Speedskating,"Women's 1,000 Meters",United States,2,38.9072,-77.0369,,1,
1976,Speedskating,"Women's 1,500 Meters",United States,2,38.9072,-77.0369,,1,
1976,Alpine Skiing,Women's Downhill,United States,3,38.9072,-77.0369,,,1
1976,Speedskating,Men's 500 Meters,United States,3,38.9072,-77.0369,,,1
1976,Speedskating,"Women's 1,000 Meters",United States,3,38.9072,-77.0369,,,1
1976,Alpine Skiing,Women's Downhill,West Germany,1,50.7374,7.0982,1,,
1976,Alpine Skiing,Women's Slalom,West Germany,1,50.7374,7.0982,1,,
1976,Alpine Skiing,Women's Giant Slalom,West Germany,2,50.7374,7.0982,,1,
1976,Bobsled,Men's Two,West Germany,2,50.7374,7.0982,,1,
1976,Luge,Men's Singles,West Germany,2,50.7374,7.0982,,1,
1976,Luge,Men's Doubles,West Germany,2,50.7374,7.0982,,1,
1976,Bobsled,Men's Four,West Germany,3,50.7374,7.0982,,,1
1976,Ice Hockey,Men's Ice Hockey,West Germany,3,50.7374,7.0982,,,1
1976,Luge,Women's Singles,West Germany,3,50.7374,7.0982,,,1
1980,Alpine Skiing,Men's Downhill,Austria,1,48.2,16.366667,1,,
1980,Alpine Skiing,Women's Downhill,Austria,1,48.2,16.366667,1,,
1980,Alpine Skiing,Men's Downhill,Austria,2,48.2,16.366667,,1,
1980,Ski Jumping,"Men's Large Hill, Individual",Austria,2,48.2,16.366667,,1,
1980,Alpine Skiing,Men's Giant Slalom,Austria,3,48.2,16.366667,,,1
1980,Luge,Men's Doubles,Austria,3,48.2,16.366667,,,1
1980,Speedskating,"Men's 1,000 Meters",Canada,2,45.41666667,-75.7,,1,
1980,Alpine Skiing,Men's Downhill,Canada,3,45.41666667,-75.7,,,1
